"GlobalId","IFC Class","Area"
"2I4mMTtdz3heLV_7wIuT8I","First Floor","148.71685624085455"
"1mbaC05hv4qQhAf$p0m_1J","First Floor Balcony","9.94524310222729"
"2FiUBYKgX14Ok5pfpzPww9","Ground Floor","263.7926667962398"
"1DsvWWCbL7cANGjESzliI9","Ground Floor Verandah","26.712360239998194"
